blockchain,project,version,pool_contract,uni_fork_flag,fee,token_pair,volume,vol_pct_per_chain,cum_vol_pct_per_chain,tx_count,token0,token1,token0_symbol,token1_symbol,token0_decimal,token1_decimal,example_hash
arbitrum,balancer,2,0xb61371ab661b1acec81c699854d2f911070c059e,,,ezETH-wstETH,182466182.44052032,0.0006838966875971719,0.9173471666554684,68238,,,wstETH,ezETH,18,18,0xffff134bda6405e86a348bfd1dfd3bfd085d1e17a5b85c8a227549325363a5e8
base,aerodrome,1,0x2c4909355b0c036840819484c3a882a95659abf3,v2,,DEGEN-WETH,181951614.7325714,0.0006207736592503954,0.6721685820434997,494510,0x4200000000000000000000000000000000000006,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,WETH,DEGEN,18,18,0xfffff10fb195cd2b1a2107aab053c2279c8b19f26d7088aa462a3a814ac7a0fc
base,aerodrome,slipstream,0xc90586d19a114845c8fedcb21e41c0b9df347864,v3,,USDC-WETH,180963165.9784456,0.000617401317922279,0.672785983361422,99795,0x4200000000000000000000000000000000000006,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,WETH,USDC,18,6,0xffff0591add2aaa9f248b051a2050b967a5c8383dcce8981849abd03b1d66399
base,uniswap,3,0xade9bcd4b968ee26bed102dd43a55f6a8c2416df,v3,10000,doginme-WETH,179644233.11500394,0.000612901447002487,0.6733988848084245,198510,0x4200000000000000000000000000000000000006,0x6921b130d297cc43754afba22e5eac0fbf8db75b,WETH,doginme,18,18,0xffffb1bb56b03484a02fbcf7da75a9c47557a8ef2f39aeb54ea24031b1b87b8b
base,uniswap,3,0xda679706ff21114ac9fac5198bff24543f357a16,v3,10000,CIRCLE-WETH,179256813.587869,0.0006115796679246916,0.6740104644763492,199583,0x4200000000000000000000000000000000000006,0x5babfc2f240bc5de90eb7e19d789412db1dec402,WETH,CIRCLE,18,18,0xfffffe287bd6ca943e006e1b8d3a0bcf3a38d9ba6fb0782ea52e908ba1cef4cc
base,uniswap,3,0x717358a47ac99f3cd233e723be331756b3951164,v3,10000,LUM-WETH,179047841.44718882,0.000610866706950742,0.6746213311832999,311918,0x0fd7a301b51d0a83fcaf6718628174d527b373b6,0x4200000000000000000000000000000000000006,LUM,WETH,18,18,0xffff82772971c954070fe90c99087413317063c1da385c8ec26590ad1b53b21b
arbitrum,camelot,2,0xbfca4230115de8341f3a3d5e8845ffb3337b2be3,v2,,PENDLE-WETH,176623500.74387166,0.0006619978863750596,0.9180091645418436,325584,0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,PENDLE,WETH,18,18,0xffffd41dc1389c3021cf222a9d9c1457168220f700f806f4f61e67cfc8c29c4c
arbitrum,camelot,2,0xbfca4230115de8341f3a3d5e8845ffb3337b2be3,v2,3000,PENDLE-WETH,176623500.74387166,0.0006619978863750596,0.9180091645418436,325584,0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,PENDLE,WETH,18,18,0xffffd41dc1389c3021cf222a9d9c1457168220f700f806f4f61e67cfc8c29c4c
base,aerodrome,slipstream,0x6446021f4e396da3df4235c62537431372195d38,v3,,superOETHb-WETH,176042044.24409848,0.0006006116744165736,0.6752219428577165,30028,0x4200000000000000000000000000000000000006,0xdbfefd2e8460a6ee4955a68582f85708baea60a3,WETH,superOETHb,18,18,0xffff2b55a88d0273acc423c844a789d46db9ac05667aea092853c956aa8b41d2
base,woofi,2,0xed9e3f98bbed560e66b89aac922e29d4596a9642,,,cbBTC-USDC,175844737.6421329,0.0005999385133595726,0.6758218813710761,37694,,,cbBTC,USDC,8,6,0xfffeedcbbd4f07d7d6256a1bcbdb13c725344bc521f66c3ba78e685e222a4767
arbitrum,uniswap,3,0xe754841b77c874135caca3386676e886459c2d61,v3,100,USDC-WETH,173508426.40412295,0.0006503223583726719,0.9186594869002163,287502,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,WETH,USDC,18,6,0xffffcdc84c6887ed954010f06562c4bd6cf980e8c6d4c1d23bd4010134c7832d
base,uniswap,2,0x7464850cc1cfb54a2223229b77b1bca2f888d946,v2,3000,AIXBT-VIRTUAL,173377714.62463042,0.0005915216443568936,0.6764134030154331,158289,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,0x4f9fd6be4a90f2620860d680c0d4d5fb53d1a825,VIRTUAL,AIXBT,18,18,0xffffa369681e8ceb6f8f22d0b9008b6129e9f28b3178ba7b4d0cc4fad435d9ad
optimism,velodrome,2_cl,0x4742b2760837c4b080d675c6770437cdb703c877,v3,,WETH-wstETH,173271018.87092885,0.004235922485604334,0.7838659608699386,64274,0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,0x4200000000000000000000000000000000000006,wstETH,WETH,18,18,0xffffd68880ff4ff714aa52a3387f91a21d0a5b82c0bd4dd4c4186449dcfb4155
optimism,uniswap,3,0x8323d063b1d12acce4742f1e3ed9bc46d71f4222,v3,100,DAI-USDT,172847300.29935282,0.004225563921104612,0.7880915247910433,217876,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,USDT,DAI,6,18,0xffff837ea6b108083d6f052f47a111f2191da8ebfb35a792c70b77bff1aaeef6
base,uniswap,3,0x9761ec91aed5a9aaed7c1b3c17ec8fb76a582c25,v3,500,MAGA-WETH,172783613.7330757,0.0005894947198640475,0.6770028977352971,126092,0x0265c6971037564f2a1382f63fe9d707342891f2,0x4200000000000000000000000000000000000006,MAGA,WETH,18,18,0xffff79652080432fc7cf5c1c4972f2dcfd48e6eb8f6d3995b948cb0bd37946b3
optimism,uniswap,3,0x03af20bdaaffb4cc0a521796a223f7d85e2aac31,,,DAI-WETH,171976252.64384827,0.004204269590558006,0.7922957943816012,209065,,,DAI,WETH,18,18,0xffffdc71e96ffb74c3e9709a9cc537bb054cbb131ae82e4df3ed9e8a04a5c209
base,uniswap,3,0x7784dfb4b9b848e1b5515dcac459539972260636,v3,500,,171578243.02899644,0.0005853822947898084,0.6775882800300869,120192,0x4200000000000000000000000000000000000006,0xbb1b725e34d2d3b6a4127130890b3dd62a19e743,WETH,,18,,0xffff375a3005b2f145a00aaab6f4a833f4d20423116075d6f8039f56f470d480
base,uniswap,3,0x0aa352230c5c05fa912dac0b538551f79121e29b,v3,100,BLERF-WETH,169602302.16192403,0.0005786408759553684,0.6781669209060422,1144536,0x347f500323d51e9350285daf299ddb529009e6ae,0x4200000000000000000000000000000000000006,BLERF,WETH,18,18,0xfffffc09eba101670b20b20e5464f35f1988ea0ca5b081d3e3f5854a268b8c04
optimism,velodrome,2,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,v2,,USDC-VELO,169082983.43635073,0.0041335384078547135,0.7964293327894559,3526368,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,USDC,VELO,6,18,0xfffffa4b853e5ea1d419daa0a1c3e2ab4e2c95dfa1069e6d3efd35f5bac5d130
base,aerodrome,slipstream,0xa4463789e8f3c6a599b3dfb608dde55513bcf289,v3,,WETH-ZRO,168210302.40631947,0.0005738917189707911,0.6787408126250131,244579,0x4200000000000000000000000000000000000006,0x6985884c4392d348587b19cb9eaaf157f13271cd,WETH,ZRO,18,18,0xfffe60d54dbaaff701041929f55161a450f042c04548c54d1d8fbe17220e5fc8
base,uniswap,3,0xee6f3c5f418d1097c50c4698d535edb33bd72931,v3,3000,SPEC-WETH,168044446.37728128,0.0005733258594470595,0.6793141384844601,245340,0x4200000000000000000000000000000000000006,0x96419929d7949d6a801a6909c145c8eef6a40431,WETH,SPEC,18,18,0xffff840fa84dc555355d781b7cea3c5fb460ec558d4892aaf5464b7a4a636410
base,aerodrome,slipstream,0xfd7abc461df4e496a25898cab0c6ea88cdd94cf9,v3,,SPEC-WETH,167953775.14093098,0.0005730165117379959,0.6798871549961981,256430,0x4200000000000000000000000000000000000006,0x96419929d7949d6a801a6909c145c8eef6a40431,WETH,SPEC,18,18,0xffffff7e8b88a77a58647bfc78fd345f68a5824b7ebecaa7bfa0d4b5b8672b54
base,uniswap,3,0x1ba3281b6012f0b927d4d122bda293aa3cac487f,v3,500,SHIB-WETH,166992568.49533814,0.0005697371137092537,0.6804568921099073,100747,0x4200000000000000000000000000000000000006,0xbffb921f1a95727e5db5c36bcb9080056f0c5761,WETH,SHIB,18,18,0xfffff98f17b82f62ebb5c2ae4b2621bddf2a786e0d22b7b3d81b03c548609f5b
base,uniswap,3,0xf29f36aa9534b9afd64db6a9998c035b8f74c00b,v3,500,TRUMPMAGA-WETH,166497408.19845653,0.0005680477499195313,0.6810249398598269,135496,0x02f0d667d7a94580dd4e79dbdcecd5b047f16349,0x4200000000000000000000000000000000000006,TRUMPMAGA,WETH,18,18,0xffff221641858444636bc6ff0bc220dab0a666e66ac4eeb121188944ef41bb5d
base,aerodrome,slipstream,0x326841efd63340767e02ec88e583f18a82af4a48,v3,,MIGGLES-WETH,166201363.27460194,0.0005670377182638419,0.6815919775780908,359722,0x4200000000000000000000000000000000000006,0xb1a03eda10342529bbf8eb700a06c60441fef25d,WETH,MIGGLES,18,18,0xffffcb63cc091ef8b0bad27c66b7fcc2c579b848f65bb4253097d4e29f54c042
optimism,woofi,1,0xed9e3f98bbed560e66b89aac922e29d4596a9642,,,USDC-WBTC,166171103.0109021,0.004062352240370253,0.8004916850298261,121488,,,WBTC,USDC,8,6,0xfffff8058efbd95ae1b8604947c120600524df3bba925ed608a1e9964b1477ce
arbitrum,integral,size,0x4bca34ad27df83566016b55c60dd80a9eb14913b,v2,3000,USDC-WETH,165739297.06274375,0.0006212030895250582,0.9192806899897413,58558,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,WETH,USDC,18,6,0xfffff47d68d42b71f2f079f6910cb9f046a1dc988c78e179808747839e13f044
arbitrum,uniswap,3,0xaa9e653252ed9e87a9bd545b974efbfb2f389f3f,v3,500,GNS-USDC,165036417.30999666,0.0006185686444555476,0.9198992586341969,299563,0x18c11fd286c5ec11c3b683caa813b77f5163a122,0xaf88d065e77c8cc2239327c5edb3a432268e5831,GNS,USDC,18,6,0xffff9389ebad5cee22d490b36cb0ae12982a2b177ae503af77ae889fe27a89e8
base,pancakeswap,3,0x25dee2707979055245a18ae6a415bb7b1435eb06,v3,100,axlUSDC-USDbC,163883339.062315,0.0005591291961294967,0.6821511067742203,280843,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0xeb466342c4d449bc9f53a865d5cb90586f405215,USDbC,axlUSDC,6,6,0xffff5a45c623817d879a0c7c52b9f7b1557dacc2817b77168735588fe8959597
optimism,velodrome,2,0xa0a215de234276cac1b844fd58901351a50fec8a,v2,,USDC-VELO,163518040.24568117,0.003997493337270651,0.8044891783670968,399382,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x9560e827af36c94d2ac33a39bce1fe78631088db,USDC,VELO,6,18,0xfffff88d40b69855149749a77452c6b91ebe77a71951b34ca1f44350c3073328
arbitrum,uniswap,3,0xa961f0473da4864c5ed28e00fcc53a3aab056c1b,v3,3000,DAI-WETH,163440376.02212292,0.0006125865641848597,0.9205118451983817,228300,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,WETH,DAI,18,18,0xfffffc85931411f1acc4a6b991646206194c9e9f5f555e96145dda312f47202d
base,uniswap,3,0x8c7080564b5a792a33ef2fd473fba6364d5495e5,v3,3000,cbBTC-WETH,160328253.15227196,0.0005470001271318371,0.6826981069013521,56247,0x4200000000000000000000000000000000000006,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,WETH,cbBTC,18,8,0xffff64f77aa7d17f18b5da5c36da0b3225858725f61d7ef6d1b5f835acdb7a13
base,uniswap,3,0xc1a6fbedae68e1472dbb91fe29b51f7a0bd44f97,v3,10000,CLANKER-WETH,160104323.05056652,0.0005462361333148199,0.683244343034667,164770,0x1bc0c42215582d5a085795f4badbac3ff36d1bcb,0x4200000000000000000000000000000000000006,CLANKER,WETH,18,18,0xfffef5a5018bc35f0ed30e6521495147228aec89fe6ca15c4099519d6bb5f6bc
base,uniswap,3,0x8deb37b048f4b3c7bd61eca7dfccbef7cba726de,v3,3000,MOEW-WETH,159923360.0751806,0.0005456187326471518,0.6837899617673141,348638,0x15ac90165f8b45a80534228bdcb124a011f62fee,0x4200000000000000000000000000000000000006,MOEW,WETH,18,18,0xffff6b1cc4498417bd4bd2fe8d6acf9a5d23a187428ff19e60ccbeb5715108b6
base,uniswap,3,0xcc28456d4ff980cee3457ca809a257e52cd9cdb0,v3,10000,HIGHER-WETH,159804338.6721139,0.0005452126612197593,0.6843351744285339,175539,0x0578d8a44db98b23bf096a382e016e29a5ce0ffe,0x4200000000000000000000000000000000000006,HIGHER,WETH,18,18,0xffff93feabd0ef1f6ae2a06c1b4dfcef0adc2a41b0662862afde6c8046f88877
optimism,uniswap,3,0xd28f71e383e93c570d3edfe82ebbceb35ec6c412,v3,100,DAI-USDC,159621726.29797998,0.0039022409172780404,0.8083914192843749,254488,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,USDC,DAI,6,18,0xffffe7705a01f5bb8f7e4edfdd440fc6a14591d878e8fa94680ad5e2c5d6625f
arbitrum,trader_joe,2.1,0xb57ead49ed94ead81bc8d20eeb90e9758bd88b33,v2,,TIA.n-WETH,159533926.61311844,0.0005979449041503764,0.921109790102532,455376,0xd56734d7f9979dd94fae3d67c7e928234e71cd4c,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,TIA.n,WETH,6,18,0xfffff465adc89455ccf9798bb1eb63d125a4b80a721477207947655203f37183
base,baseswap,3,0x94bb99aa0957dfbebbb3a5dc1686dfe138387265,v3,80,cbBTC-WETH,158979684.01303306,0.0005423991446093796,0.6848775735731433,932572,0x4200000000000000000000000000000000000006,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,WETH,cbBTC,18,8,0xfffff7205ba321408a9d2389bef13ff37dcf3b74650172183876a9ecd2ceb595
arbitrum,trader_joe,2.2,0xc09f4ad33a164e29df3c94719ffd5f7b5b057781,v2,,ARB-WETH,156804961.9843413,0.0005877165437757141,0.9216975066463078,370698,0x912ce59144191c1204e64559fe8253a0e49e6548,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,ARB,WETH,18,18,0xfffff20b92e01901d23126e81ae76678ccb2387805692693f7f085168195d3b0
arbitrum,trader_joe,2.2,0xe27c3153ea4479f6be5d3c909c8dc4807c86fdda,v2,,DAI-USDC,154411871.94395426,0.0005787470660903025,0.9222762537123981,97831,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0xaf88d065e77c8cc2239327c5edb3a432268e5831,DAI,USDC,18,6,0xfffff444dc90a0d24cfe8ac0160963a5a9b383967b9e69a6da6aa9a64d2c7cb4
arbitrum,balancer,2,0x423a1323c871abc9d89eb06855bf5347048fc4a5,,,USDC-USDT,154385427.82245687,0.0005786479515757301,0.9228549016639738,80328,,,USDC,USDT,6,6,0xffffbe65cf55e3588e37ca03cba5560125ddc42682e891ebcdfe806397d2be17
base,aerodrome,1,0x2223f9fe624f69da4d8256a7bcc9104fba7f8f75,v2,,AERO-USDbC,154293955.4493519,0.0005264126040611921,0.6854039861772044,2202372,0x940181a94a35a4569e4529a3cdfb74e38fd98631,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,AERO,USDbC,18,6,0xffffe2adad43d79581009f6c979d7fb3e8b5709a21779b4ab68555dfd83b0c43
optimism,uniswap,3,0x95d9d28606ee55de7667f0f176ebfc3215cfd9c0,,,DAI-WETH,153188387.00924882,0.003744966338250155,0.812136385622625,516019,,,DAI,WETH,18,18,0xffffeb255873c8bc72f881d71119604a0ed5aac7e7894e58914c05a5d0cf7895
base,maverick,1,0xd44c8a74b4c61aca153fb35f63d58af87fb3340d,v3,50000000000000,USD+-USDC,151852365.0449416,0.0005180825048094534,0.6859220686820139,151177,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xb79dd08ea68a908a97220c76d19a6aa9cbde4376,USDC,USD+,6,6,0xffff75f1d4762a43290d087eff03f90f602efce7b62992d68f69665aa108b1f9
base,uniswap,3,0x01a1f5758c3a53057b6c819ec7331e39c167794a,v3,10000,CHAOS-WETH,151746914.89568654,0.000517722735124981,0.6864397914171388,170873,0x20d704099b62ada091028bcfc44445041ed16f09,0x4200000000000000000000000000000000000006,CHAOS,WETH,18,18,0xffffd74fc525e3db23e555e533a3384e0bb4392caf41d7775c5a2ab84608d3cf
arbitrum,camelot,2,0xbc584ba014a4963e4c90be37d976e7105c02d33f,v2,3000,TRUMP-WETH,151365848.14549777,0.0005673303446011816,0.923422232008575,67,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfb411a4a80bb7a5ec87c7651acdd605fe14c36e4,WETH,TRUMP,18,18,0xff749d4669e4eec2a58710d1c2f09c29c391a21ab87880bad0387abb34493dee
arbitrum,camelot,2,0xbc584ba014a4963e4c90be37d976e7105c02d33f,v2,,TRUMP-WETH,151365848.14549777,0.0005673303446011816,0.923422232008575,67,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfb411a4a80bb7a5ec87c7651acdd605fe14c36e4,WETH,TRUMP,18,18,0xff749d4669e4eec2a58710d1c2f09c29c391a21ab87880bad0387abb34493dee
arbitrum,uniswap,3,0xdd672b3b768a16b9bcb4ee1060d3e8221435beaa,v3,3000,AAVE-WETH,151358143.83751658,0.0005673014682875651,0.9239895334768625,146771,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xba5ddd1f9d7f570dc94a51479a000e3bce967196,WETH,AAVE,18,18,0xffffc24116bea21b3f68bc75dbe6d58ec47879195b8285c8ec52446f2a279d54
base,uniswap,3,0x7553b61c3e83b37e6a7f8729d72f488172cd420a,v3,100,PBB-WETH,148150004.72918466,0.0005054509721657123,0.6869452423893045,710837,0x4200000000000000000000000000000000000006,0x9a3b7959e998bf2b50ef1969067d623877050d92,WETH,PBB,18,18,0xfffffe59beaa47daa291b9b8cc3ecdc741eca8cf2889ba67b59d59734e1e0547
base,uniswap,3,0xb1419a7f9e8c6e434b1d05377e0dbc4154e3de78,v3,100,weETH.base-WETH,147821028.864181,0.0005043285883285392,0.687449570977633,75419,0x04c0599ae5a44757c0af6f9ec3b93da8976c150a,0x4200000000000000000000000000000000000006,weETH.base,WETH,18,18,0xffffc1839a5f92b9c460066470a36236f5ef53d358b17ca130cd977f1f9f6c1c
arbitrum,dodo,2,0x869f51989bbe4a49a03daf49ec57572fccef3b81,,,USDC-WBTC,147817334.3437526,0.0005540302535791236,0.9245435637304417,74595,,,USDC,WBTC,6,8,0xfffde859cb4751038661e7d4e47968c6cd6792deef9f148d607745d1749c93e0
arbitrum,sushiswap,1,0x2029ebfe25f295dd12c717db9a375ee6345f107c,v2,3000,NonameToken-WETH,147654786.74710444,0.0005534210132177717,0.9250969847436594,8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xd2d616b4405324be3b5b8c948aeb3dd8e25449b8,WETH,NonameToken,18,18,0xaf0a64eee4a44dd4e6945636be29255ee6da4d6f987fd16f033ee24248485f0a
base,baseswap,3,0x24e5610b71385fe47d0a63297d56faef9b07d5c7,v3,1,USDC-WETH,147355322.91702044,0.0005027397154549544,0.687952310693088,691398,0x4200000000000000000000000000000000000006,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,WETH,USDC,18,6,0xfffff8352e255d4dda82628926505703519b1df79b598e55351f8c229efb643d
arbitrum,pancakeswap,3,0xf0346b437fe43e64fa799c2bd3cf5db1f7e9327c,v3,500,WETH-ZRO,146083639.0645958,0.0005475322360130209,0.9256445169796724,596008,0x6985884c4392d348587b19cb9eaaf157f13271cd,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,ZRO,WETH,18,18,0xfffff561c962b2a4f70313df53b2be264128ea037c63f1652d656c50465dbdf4
arbitrum,trader_joe,2.1,0x4b9bfed1dd4e6780454b2b02213788f31ffba74a,v2,,JOE-WETH,145465058.1315656,0.0005452137491271125,0.9261897307287995,282325,0x371c7ec6d8039ff7933a2aa28eb827ffe1f52f07,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,JOE,WETH,18,18,0xffffe38bfd38570846d3f16fa9d0fb741a1b1177a807eb71789bad7876cfb058
base,aerodrome,1,0x6d0b9c9e92a3de30081563c3657b5258b3ffa38b,v2,,USDC-USDz,144951830.53459838,0.0004945395971795021,0.6884468502902675,56455,0x04d5ddf5f3a8939889f11e97f8c4bb48317f1938,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDz,USDC,18,6,0xfffed01ba15af215d348055eb711041b9695ff90e00148706f1c47a655b278f2
base,baseswap,3,0x94f64594854df80d2daddb62830af8e9ac8654c0,v3,80,EURC-USDC,143996383.1976215,0.0004912798484794539,0.6889381301387469,209964,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,EURC,USDC,6,6,0xfffff1eaa6c73900d45aef6a353053eb1de51d227be192f168ce4820a2667eea
optimism,velodrome,2_cl,0xb71ac980569540ce38195b38369204ff555c80be,v3,,ezETH-wstETH,143934208.00115,0.0035187312459557317,0.8156551168685807,32579,0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,0x2416092f143378750bb29b79ed961ab195cceea5,wstETH,ezETH,18,18,0xffff4538b80a09c2f43991b02e689748e203570647e2edb53a65cfc9378d825a
base,baseswap,3,0x95652709f0ce29c1bf16576ea1d3de2a007727f4,v3,450,VIRTUAL-WETH,143887629.99511054,0.0004909088095987209,0.6894290389483456,961691,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,0x4200000000000000000000000000000000000006,VIRTUAL,WETH,18,18,0xffffff9f87d4cc3cb387cd6be6402067e3f364324ccbbf032c15a142cee33c14
base,aerodrome,1,0x5447f7fe76894d98753a0a6d69b9cb840037c13d,v2,,FAI-WETH,143134446.7073228,0.0004883391355327148,0.6899173780838783,48641,0x4200000000000000000000000000000000000006,0xb33ff54b9f7242ef1593d2c9bcd8f9df46c77935,WETH,FAI,18,18,0xffffcb4379587ce524dc0dc65b86d51fce315fada5dffccdf1d7f775545fef9b
base,maverick,1,0x06e6736ca9e922766279a22b75a600fe8b8473b6,v3,200000000000000,USDbC-WETH,142809119.20506436,0.00048722919900190355,0.6904046072828802,1373198,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,WETH,USDbC,18,6,0xffffe83fb991adcd8ce9e2eeed435cbb6148ede4694d6663e43f6160e1517f78
arbitrum,balancer,2,0x423a1323c871abc9d89eb06855bf5347048fc4a5,,,USDC-USDC,142617066.7164663,0.0005345392675928342,0.9267242699963923,58550,,,USDC,USDC,6,6,0xfffe3221c9415d1325754b604eb0508dba8db7d682fb79644975d662601801d3
base,aerodrome,slipstream,0x14dccdd311ab827c42cca448ba87b1ac1039e2a4,v3,,wrsETH-wstETH,141172221.20945916,0.0004816445101270893,0.6908862517930073,8684,0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452,0xedfa23602d0ec14714057867a78d01e94176bea0,wstETH,wrsETH,18,18,0xfff8090df8b23ca066471d78514272230d729a3df33c184693eb605d55f6edb0
base,pancakeswap,3,0x75cc10fdcea4b7d13c115abb08240ac9c9be6f2f,v3,2500,BRETT-WETH,141110844.72855505,0.0004814351088381876,0.6913676869018455,229588,0x4200000000000000000000000000000000000006,0x532f27101965dd16442e59d40670faf5ebb142e4,WETH,BRETT,18,18,0xffff98207296adae4a9dced69504dfcb1296e043c02001b4adaa4b222c9ccf07
base,uniswap,3,0x7fd96e924d0a3eaee16a12efe4aa4fa59afe7fc3,v3,500,CHILLGUY-WETH,140392930.23099282,0.0004789857631133055,0.6918466726649588,94665,0x37b25652448bdd1af0c52e06caf799526aeba1cd,0x4200000000000000000000000000000000000006,CHILLGUY,WETH,18,18,0xffffdebc30911949610af4ca799371de9984876c43869855576529fec6cd368c
arbitrum,uniswap,3,0x40cc6f68400958bf7225e8a762d3ad41c1064086,v3,100,ezETH-WETH,139998704.1780973,0.0005247254519971535,0.9272489954483895,235074,0x2416092f143378750bb29b79ed961ab195cceea5,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,ezETH,WETH,18,18,0xffffb8607fa016be097c15a8d9e6685e4bacd8609be9807b2213e99612be78d6
base,uniswap,3,0xb3df8843c601d7dc9a01d30e793ca52d2139da1d,v3,500,TRUMP-WETH,139844656.83914936,0.00047711519065246453,0.6923237878556112,101248,0x4200000000000000000000000000000000000006,0x4ce4079a01cedc9549bfb16173a6f68119783676,WETH,TRUMP,18,18,0xfffea2c801c86358654a7b47dae7cde40481ae811f9117fd60fbebc6cd955ef9
arbitrum,balancer,2,0x7967fa58b9501600d96bd843173b9334983ee6e6,,,WETH-wstETH,139023839.05428204,0.0005210715857293667,0.9277700670341188,59912,,,WETH,wstETH,18,18,0xffffafb6c9a06f9095674b0012cbe731d7df330417db0b8089b9d904f55a1014
optimism,velodrome,2_cl,0x00cd0abb6c2964f7dfb5169dd94a9f004c35f458,v3,,USDC-USDC,138914293.79191458,0.003396010391578204,0.8190511272601589,60138,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USDC,USDC,6,6,0xfffff1d0fe3cb72d7ba8cc0ea3b48e66a7c2cd04ea7aedb0826ea5cfb138b304
base,woofi,2,0xed9e3f98bbed560e66b89aac922e29d4596a9642,,,USDbC-WETH,138878000.9176665,0.000473817201049586,0.6927976050566608,72520,,,USDbC,WETH,6,18,0xffffbc3841aa140b9d798d2bd53c775c46077b175b2de2c0852393d2294f13dd
base,uniswap,3,0x68b27e9066d3aadc6078e17c8611b37868f96a1d,v3,10000,FAI-WETH,138450426.5446955,0.0004723584236240544,0.6932699634802848,48328,0x4200000000000000000000000000000000000006,0xb33ff54b9f7242ef1593d2c9bcd8f9df46c77935,WETH,FAI,18,18,0xfffb70f8cb3aad7401548e59b164c7c4f8958262b474749a6a194d9b4f2fa1d1
arbitrum,uniswap,3,0x80a9ae39310abf666a87c743d6ebbd0e8c42158e,v3,10000,GMX-WETH,135701341.0958102,0.0005086186187304657,0.9282786856528492,99094,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a,WETH,GMX,18,18,0xffff837936ebf95de67544fcfb046a45daed550b9f8b5460dce9ec330c9d9646
base,uniswap,3,0x636bebf45e8bc9db999859da0a1dd839fdd3dc89,v3,100,BENG-WETH,133223145.09102713,0.00045452423929601306,0.6937244877195808,1064515,0x3e05d37cfbd8caaad9e3322d35cc727afaff63e3,0x4200000000000000000000000000000000000006,BENG,WETH,18,18,0xffffefb4316bc11df42622f4e6c25bcf0cf3609d55c951751dcda1a15e36cfe3
optimism,velodrome,2,0x0df083de449f75691fc5a36477a6f3284c269108,v2,,OP-USDC,133023118.71259163,0.0032519899942391383,0.8223031172543981,355215,0x4200000000000000000000000000000000000042,0x7f5c764cbc14f9669b88837ca1490cca17c31607,OP,USDC,18,6,0xffffa923f0797f23bcaacf917902ad1b37355a64ab14dbf36c033daf890dea76
